algorithm,normalized_frequency,run_id,actual_f_drift,f_conv,n_conv,rms_tracking_error,p_in_band,mean_rms_tracking_error,std_rms_tracking_error,sem_rms_tracking_error,mean_p_in_band,std_p_in_band,n_runs,drift_amplitude,seed,phase,burn_in_epochs
Bayesian/TUrBO,1.0,21,0.16666666666666666,0.16666666666666666,6,0.04267203759568183,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,844614,1.9484869226833166,12
Bayesian/TUrBO,1.0,22,0.16666666666666666,0.16666666666666666,6,0.042858732924207436,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,892471,3.1914970945849648,12
Bayesian/TUrBO,1.0,23,0.16666666666666666,0.16666666666666666,6,0.042753044916970843,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,388092,5.623385409639291,12
Bayesian/TUrBO,1.0,24,0.16666666666666666,0.16666666666666666,6,0.042807752287958085,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,808836,6.165559332003642,12
Bayesian/TUrBO,1.0,25,0.16666666666666666,0.16666666666666666,6,0.042836751484058744,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,432017,4.720360254233937,12
Bayesian/TUrBO,1.0,26,0.16666666666666666,0.16666666666666666,6,0.04283920632943778,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,414007,0.7194150849372334,12
Bayesian/TUrBO,1.0,27,0.16666666666666666,0.16666666666666666,6,0.042702308203914074,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,290078,0.9673085387432208,12
Bayesian/TUrBO,1.0,28,0.16666666666666666,0.16666666666666666,6,0.0427678206572014,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,38388,4.222508455330312,12
Bayesian/TUrBO,1.0,29,0.16666666666666666,0.16666666666666666,6,0.04278708227860842,0.3333333333333333,0.042749381140771786,7.530211762840945e-05,1.3748222817662426e-05,0.33214285714285724,0.004530502351829679,30,0.025,862554,3.16903155882004,12
BLT,0.05,0,0.005555555555555556,0.1111111111111111,9,0.002907087734809066,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,222154,3.080297341020095,12
BLT,0.05,1,0.005555555555555556,0.1111111111111111,9,0.0029419868533873033,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,615246,5.890495648165692,12
BLT,0.05,2,0.005555555555555556,0.1111111111111111,9,0.0030281081373008914,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,903035,2.2325248766573393,12
BLT,0.05,3,0.005555555555555556,0.1111111111111111,9,0.0029286503364481303,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,938791,3.4848389376895357,12
BLT,0.05,4,0.005555555555555556,0.1111111111111111,9,0.0030006379592763827,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,285465,3.875833808765427,12
BLT,0.05,5,0.005555555555555556,0.1111111111111111,9,0.0030643016120878636,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,1000298,4.680157037252136,12
BLT,0.05,6,0.005555555555555556,0.1111111111111111,9,0.0030229805723140184,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,12972,0.9146986494446929,12
BLT,0.05,7,0.005555555555555556,0.1111111111111111,9,0.0030424583258327224,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,527712,4.196598270620298,12
BLT,0.05,8,0.005555555555555556,0.1111111111111111,9,0.003066252073310896,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,965399,1.7108533996982536,12
BLT,0.05,9,0.005555555555555556,0.1111111111111111,9,0.0029063087365039267,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,892544,3.031906463269197,12
BLT,0.05,10,0.005555555555555556,0.1111111111111111,9,0.0030714842094822226,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,367761,4.664660487436819,12
BLT,0.05,11,0.005555555555555556,0.1111111111111111,9,0.0030531198127642903,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,334070,1.1739038562886197,12
BLT,0.05,12,0.005555555555555556,0.1111111111111111,9,0.0030301333873184204,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,171902,4.044890282747731,12
BLT,0.05,13,0.005555555555555556,0.1111111111111111,9,0.002964782302770109,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,72810,3.64518638703941,12
BLT,0.05,14,0.005555555555555556,0.1111111111111111,9,0.003061374594497632,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,326536,1.8428052860824398,12
BLT,0.05,15,0.005555555555555556,0.1111111111111111,9,0.002895732430794365,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,29167,6.244888965294601,12
BLT,0.05,16,0.005555555555555556,0.1111111111111111,9,0.0030775327152341336,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,446449,4.893053904142243,12
BLT,0.05,17,0.005555555555555556,0.1111111111111111,9,0.002906121496925648,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,158545,0.13864502800422007,12
BLT,0.05,18,0.005555555555555556,0.1111111111111111,9,0.0029288860676710154,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,325546,3.618365382713512,12
BLT,0.05,19,0.005555555555555556,0.1111111111111111,9,0.0030438256464039672,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,713541,4.114248131855118,12
BLT,0.05,20,0.005555555555555556,0.1111111111111111,9,0.003121747626746002,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,625541,4.262506393736252,12
BLT,0.05,21,0.005555555555555556,0.1111111111111111,9,0.0029488401411909824,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,845520,5.64984868632826,12
BLT,0.05,22,0.005555555555555556,0.1111111111111111,9,0.00300985038028375,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,893377,2.1491427068235933,12
BLT,0.05,23,0.005555555555555556,0.1111111111111111,9,0.003015008837649549,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,388998,0.8499976885768372,12
BLT,0.05,24,0.005555555555555556,0.1111111111111111,9,0.003061406343612224,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,809742,4.497403262897937,12
BLT,0.05,25,0.005555555555555556,0.1111111111111111,9,0.0028764009677431338,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,432923,3.2862434677794408,12
BLT,0.05,26,0.005555555555555556,0.1111111111111111,9,0.002997394676728236,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,414913,2.2906333828793195,12
BLT,0.05,27,0.005555555555555556,0.1111111111111111,9,0.0030859346893330687,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,290984,1.3029777164662517,12
BLT,0.05,28,0.005555555555555556,0.1111111111111111,9,0.0030494276454325463,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,39294,2.1471590236306297,12
BLT,0.05,29,0.005555555555555556,0.1111111111111111,9,0.003096003715005944,1.0,0.003006792667628615,6.911011853740692e-05,1.2617723624931236e-05,1.0,0.0,30,0.025,863460,4.392752394823452,12
BLT,0.1,0,0.011111111111111112,0.1111111111111111,9,0.005583670129362944,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,222154,0.2748534231357145,12
BLT,0.1,1,0.011111111111111112,0.1111111111111111,9,0.0055269759717795405,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,615246,2.644853188588478,12
BLT,0.1,2,0.011111111111111112,0.1111111111111111,9,0.005566097039227584,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,903035,5.672045071817775,12
BLT,0.1,3,0.011111111111111112,0.1111111111111111,9,0.0056894538321440894,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,938791,0.6317300885104296,12
BLT,0.1,4,0.011111111111111112,0.1111111111111111,9,0.005488042101765894,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,285465,2.9155351443633175,12
BLT,0.1,5,0.011111111111111112,0.1111111111111111,9,0.0055416327930095976,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,1000298,5.642144112287704,12
BLT,0.1,6,0.011111111111111112,0.1111111111111111,9,0.005799177714560334,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,12972,4.160383449725319,12
BLT,0.1,7,0.011111111111111112,0.1111111111111111,9,0.005545709040333233,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,527712,3.31463934623019,12
BLT,0.1,8,0.011111111111111112,0.1111111111111111,9,0.005677705728407739,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,965399,0.6147855998057387,12
BLT,0.1,9,0.011111111111111112,0.1111111111111111,9,0.0058254320384763586,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,892544,4.6843522074681765,12
BLT,0.1,10,0.011111111111111112,0.1111111111111111,9,0.0055718004530109,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,367761,0.25246424603323003,12
BLT,0.1,11,0.011111111111111112,0.1111111111111111,9,0.005789563532901809,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,334070,1.649223773072159,12
BLT,0.1,12,0.011111111111111112,0.1111111111111111,9,0.0058189195527114735,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,171902,1.5724883943534576,12
BLT,0.1,13,0.011111111111111112,0.1111111111111111,9,0.005481671996537812,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,72810,2.971337817561793,12
BLT,0.1,14,0.011111111111111112,0.1111111111111111,9,0.005726982491749841,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,326536,3.8216220922602138,12
BLT,0.1,15,0.011111111111111112,0.1111111111111111,9,0.005680052080430865,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,29167,5.193454138841545,12
BLT,0.1,16,0.011111111111111112,0.1111111111111111,9,0.005504374120973514,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,446449,6.135691316333194,12
BLT,0.1,17,0.011111111111111112,0.1111111111111111,9,0.005599752965172088,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,158545,3.441011194816348,12
BLT,0.1,18,0.011111111111111112,0.1111111111111111,9,0.005484178875536021,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,325546,3.05383555676584,12
BLT,0.1,19,0.011111111111111112,0.1111111111111111,9,0.005840815577697798,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,713541,4.392667540657506,12
BLT,0.1,20,0.011111111111111112,0.1111111111111111,9,0.0055370121337036254,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,625541,3.073136613504085,12
BLT,0.1,21,0.011111111111111112,0.1111111111111111,9,0.005778896807724088,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,845520,0.8663002031835351,12
BLT,0.1,22,0.011111111111111112,0.1111111111111111,9,0.005609335722739486,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,893377,0.38674522106200543,12
BLT,0.1,23,0.011111111111111112,0.1111111111111111,9,0.005786386781494582,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,388998,4.905639489633271,12
BLT,0.1,24,0.011111111111111112,0.1111111111111111,9,0.005580447357668273,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,809742,3.4708344662159294,12
BLT,0.1,25,0.011111111111111112,0.1111111111111111,9,0.005486222254640266,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,432923,6.106082947458665,12
BLT,0.1,26,0.011111111111111112,0.1111111111111111,9,0.005555521595231037,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,414913,5.550217446826059,12
BLT,0.1,27,0.011111111111111112,0.1111111111111111,9,0.005475263601881331,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,290984,5.922372903316271,12
BLT,0.1,28,0.011111111111111112,0.1111111111111111,9,0.005809489600957415,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,39294,4.001946440936631,12
BLT,0.1,29,0.011111111111111112,0.1111111111111111,9,0.005559997923867293,1.0,0.005630686060523229,0.0001246803682156881,2.276341671659417e-05,1.0,0.0,30,0.025,863460,0.16597220904784288,12
BLT,0.25,0,0.027777777777777776,0.1111111111111111,9,0.013219837769531648,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,222154,1.488532385492876,12
BLT,0.25,1,0.027777777777777776,0.1111111111111111,9,0.013297909772074219,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,615246,4.1277117539022425,12
BLT,0.25,2,0.027777777777777776,0.1111111111111111,9,0.012969800522428045,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,903035,2.6736244591425433,12
BLT,0.25,3,0.027777777777777776,0.1111111111111111,9,0.01323750495264534,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,938791,1.5103710404462602,12
BLT,0.25,4,0.027777777777777776,0.1111111111111111,9,0.01332662144277858,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,285465,4.320494251492329,12
BLT,0.25,5,0.027777777777777776,0.1111111111111111,9,0.013060147135844587,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,1000298,5.079918424795102,12
BLT,0.25,6,0.027777777777777776,0.1111111111111111,9,0.013215543502900847,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,12972,4.71956960203301,12
BLT,0.25,7,0.027777777777777776,0.1111111111111111,9,0.013325045400010683,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,527712,4.303386006889153,12
BLT,0.25,8,0.027777777777777776,0.1111111111111111,9,0.013312644931310494,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,965399,3.8793889268580624,12
BLT,0.25,9,0.027777777777777776,0.1111111111111111,9,0.013097857609427402,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,892544,0.13597778604399338,12
BLT,0.25,10,0.027777777777777776,0.1111111111111111,9,0.012989440530931023,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,367761,6.116390623301227,12
BLT,0.25,11,0.027777777777777776,0.1111111111111111,9,0.01297242956466003,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,334070,6.085608482932963,12
BLT,0.25,12,0.027777777777777776,0.1111111111111111,9,0.013294627029926674,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,171902,4.445464214205229,12
BLT,0.25,13,0.027777777777777776,0.1111111111111111,9,0.013337058533576548,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,72810,3.9821437060228257,12
BLT,0.25,14,0.027777777777777776,0.1111111111111111,9,0.013164295912122871,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,326536,1.6790627895796784,12
BLT,0.25,15,0.027777777777777776,0.1111111111111111,9,0.01298782567584943,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,29167,2.1309758251970914,12
BLT,0.25,16,0.027777777777777776,0.1111111111111111,9,0.012987733025936657,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,446449,2.1210078207148597,12
BLT,0.25,17,0.027777777777777776,0.1111111111111111,9,0.012979286277047681,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,158545,5.708452752544079,12
BLT,0.25,18,0.027777777777777776,0.1111111111111111,9,0.013327068305173304,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,325546,4.043431055417822,12
BLT,0.25,19,0.027777777777777776,0.1111111111111111,9,0.013016613967708245,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,713541,6.073889017319536,12
BLT,0.25,20,0.027777777777777776,0.1111111111111111,9,0.01298386400033357,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,625541,5.858004122084523,12
BLT,0.25,21,0.027777777777777776,0.1111111111111111,9,0.013252372677949032,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,845520,4.541774157720331,12
BLT,0.25,22,0.027777777777777776,0.1111111111111111,9,0.012942842249286749,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,893377,2.7540876130235548,12
BLT,0.25,23,0.027777777777777776,0.1111111111111111,9,0.012965640738711674,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,388998,2.5498263156550616,12
BLT,0.25,24,0.027777777777777776,0.1111111111111111,9,0.013221504719610174,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,809742,3.5214396752557304,12
BLT,0.25,25,0.027777777777777776,0.1111111111111111,9,0.013114547753586756,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,432923,1.8317111487137268,12
BLT,0.25,26,0.027777777777777776,0.1111111111111111,9,0.01332766206676356,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,414913,4.452581539924803,12
BLT,0.25,27,0.027777777777777776,0.1111111111111111,9,0.01312641053926502,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,290984,6.2798505313967,12
BLT,0.25,28,0.027777777777777776,0.1111111111111111,9,0.013030331794619592,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,39294,6.175000127549256,12
BLT,0.25,29,0.027777777777777776,0.1111111111111111,9,0.013330580220915478,1.0,0.013147168287430865,0.00014559824596502164,2.658248121607596e-05,1.0,0.0,30,0.025,863460,4.317604376734927,12
BLT,0.5,0,0.05555555555555555,0.1111111111111111,9,0.022077371141689298,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,222154,4.064269234049636,12
BLT,0.5,1,0.05555555555555555,0.1111111111111111,9,0.02210919271355102,0.8154761904761905,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,615246,2.6176137696471296,12
BLT,0.5,2,0.05555555555555555,0.1111111111111111,9,0.021953409389048356,0.8690476190476191,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,903035,0.334361049452715,12
BLT,0.5,3,0.05555555555555555,0.1111111111111111,9,0.02228438859697653,0.8333333333333334,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,938791,1.7786981458530249,12
BLT,0.5,4,0.05555555555555555,0.1111111111111111,9,0.022001366050707582,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,285465,6.093811754168201,12
BLT,0.5,5,0.05555555555555555,0.1111111111111111,9,0.02218567577087228,0.8154761904761905,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,1000298,4.614283397824896,12
BLT,0.5,6,0.05555555555555555,0.1111111111111111,9,0.02193099427798901,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,12972,3.1396117329688082,12
BLT,0.5,7,0.05555555555555555,0.1111111111111111,9,0.021886723162242033,0.8571428571428571,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,527712,3.4982918771590628,12
BLT,0.5,8,0.05555555555555555,0.1111111111111111,9,0.022196322320901345,0.8333333333333334,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,965399,2.1643414889794856,12
BLT,0.5,9,0.05555555555555555,0.1111111111111111,9,0.022105357393749497,0.8392857142857143,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,892544,5.647772169795311,12
BLT,0.5,10,0.05555555555555555,0.1111111111111111,9,0.021972448328308546,0.8333333333333334,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,367761,3.598984792299494,12
BLT,0.5,11,0.05555555555555555,0.1111111111111111,9,0.0222036575556327,0.8630952380952381,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,334070,1.9408040406254568,12
BLT,0.5,12,0.05555555555555555,0.1111111111111111,9,0.022238106736644937,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,171902,5.094044824494936,12
BLT,0.5,13,0.05555555555555555,0.1111111111111111,9,0.02196812313708051,0.8571428571428571,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,72810,3.3336002937771947,12
BLT,0.5,14,0.05555555555555555,0.1111111111111111,9,0.021989552933698333,0.8571428571428571,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,326536,3.9802329923722115,12
BLT,0.5,15,0.05555555555555555,0.1111111111111111,9,0.022329017267520117,0.8273809523809523,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,29167,1.8639405551387866,12
BLT,0.5,16,0.05555555555555555,0.1111111111111111,9,0.02185696292449586,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,446449,0.3022709211798069,12
BLT,0.5,17,0.05555555555555555,0.1111111111111111,9,0.022225122503196266,0.8392857142857143,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,158545,1.869129767549331,12
