algorithm,normalized_frequency,run_id,actual_f_drift,f_conv,n_conv,rms_tracking_error,p_in_band,mean_rms_tracking_error,std_rms_tracking_error,sem_rms_tracking_error,mean_p_in_band,std_p_in_band,n_runs,drift_amplitude,seed,phase,burn_in_epochs
BLT,0.5,18,0.05555555555555555,0.1111111111111111,9,0.02208590431945987,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,325546,5.862170886909366,12
BLT,0.5,19,0.05555555555555555,0.1111111111111111,9,0.02225094878983787,0.8273809523809523,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,713541,4.504673176344257,12
BLT,0.5,20,0.05555555555555555,0.1111111111111111,9,0.022227553491101518,0.8511904761904762,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,625541,4.773310684880804,12
BLT,0.5,21,0.05555555555555555,0.1111111111111111,9,0.02197754130331094,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,845520,6.096536741498065,12
BLT,0.5,22,0.05555555555555555,0.1111111111111111,9,0.02196190169421381,0.8571428571428571,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,893377,0.20896807389054217,12
BLT,0.5,23,0.05555555555555555,0.1111111111111111,9,0.02203461005958296,0.8333333333333334,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,388998,1.0816789279367147,12
BLT,0.5,24,0.05555555555555555,0.1111111111111111,9,0.02194007286350647,0.8333333333333334,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,809742,5.9431963904652525,12
BLT,0.5,25,0.05555555555555555,0.1111111111111111,9,0.02213451947692936,0.8273809523809523,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,432923,2.3521070897120904,12
BLT,0.5,26,0.05555555555555555,0.1111111111111111,9,0.0221158481718352,0.8333333333333334,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,414913,5.6171928265291085,12
BLT,0.5,27,0.05555555555555555,0.1111111111111111,9,0.022242210379484696,0.8452380952380952,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,290984,5.0452877827501466,12
BLT,0.5,28,0.05555555555555555,0.1111111111111111,9,0.022048326599398656,0.8571428571428571,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,39294,2.6868626953492507,12
BLT,0.5,29,0.05555555555555555,0.1111111111111111,9,0.021902847261073412,0.8571428571428571,0.0220812025538013,0.0001332794680555799,2.433339036877677e-05,0.84265873015873,0.013418110048540412,30,0.025,863460,3.3100878760298005,12
BLT,0.7,0,0.07777777777777777,0.1111111111111111,9,0.026569746142172834,0.6011904761904762,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,222154,4.67509123676093,12
BLT,0.7,1,0.07777777777777777,0.1111111111111111,9,0.02644192793880565,0.6071428571428571,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,615246,3.1459698463429904,12
BLT,0.7,2,0.07777777777777777,0.1111111111111111,9,0.02653698556187159,0.5773809523809523,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,903035,1.7867226717756775,12
BLT,0.7,3,0.07777777777777777,0.1111111111111111,9,0.026501187227554786,0.5654761904761905,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,938791,3.150527803642063,12
BLT,0.7,4,0.07777777777777777,0.1111111111111111,9,0.02650353464546838,0.5892857142857143,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,285465,3.9060708891689693,12
BLT,0.7,5,0.07777777777777777,0.1111111111111111,9,0.026553862217421804,0.5952380952380952,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,1000298,1.0619549441560634,12
BLT,0.7,6,0.07777777777777777,0.1111111111111111,9,0.026396985499661574,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,12972,2.6534390163680235,12
BLT,0.7,7,0.07777777777777777,0.1111111111111111,9,0.026452376858112355,0.5773809523809523,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,527712,5.460265338021353,12
BLT,0.7,8,0.07777777777777777,0.1111111111111111,9,0.026511152998562028,0.6011904761904762,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,965399,3.4710997197157636,12
BLT,0.7,9,0.07777777777777777,0.1111111111111111,9,0.026539635765033025,0.5952380952380952,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,892544,4.794053653295881,12
BLT,0.7,10,0.07777777777777777,0.1111111111111111,9,0.026406552933487044,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,367761,3.244906789186696,12
BLT,0.7,11,0.07777777777777777,0.1111111111111111,9,0.026634770061490218,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,334070,1.2550576179107704,12
BLT,0.7,12,0.07777777777777777,0.1111111111111111,9,0.02650705514552414,0.6011904761904762,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,171902,1.9435968816159677,12
BLT,0.7,13,0.07777777777777777,0.1111111111111111,9,0.026599411262684787,0.6011904761904762,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,72810,1.5844371599439224,12
BLT,0.7,14,0.07777777777777777,0.1111111111111111,9,0.026460367206086577,0.5952380952380952,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,326536,0.15477887928865425,12
BLT,0.7,15,0.07777777777777777,0.1111111111111111,9,0.026462361110511243,0.5892857142857143,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,29167,5.363374509445903,12
BLT,0.7,16,0.07777777777777777,0.1111111111111111,9,0.02643568305830526,0.5952380952380952,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,446449,5.985363930680684,12
BLT,0.7,17,0.07777777777777777,0.1111111111111111,9,0.026592163091061306,0.5892857142857143,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,158545,4.418709160408579,12
BLT,0.7,18,0.07777777777777777,0.1111111111111111,9,0.02646481810956062,0.5952380952380952,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,325546,4.929508480510476,12
BLT,0.7,19,0.07777777777777777,0.1111111111111111,9,0.02646667202435706,0.6071428571428571,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,713541,0.007050748693258529,12
BLT,0.7,20,0.07777777777777777,0.1111111111111111,9,0.026641502773266094,0.5892857142857143,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,625541,4.639775984603599,12
BLT,0.7,21,0.07777777777777777,0.1111111111111111,9,0.02648838376416435,0.6011904761904762,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,845520,2.2156908854706807,12
BLT,0.7,22,0.07777777777777777,0.1111111111111111,9,0.02643379444298817,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,893377,3.1338301151300003,12
BLT,0.7,23,0.07777777777777777,0.1111111111111111,9,0.026516918263172692,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,388998,3.1494760673275235,12
BLT,0.7,24,0.07777777777777777,0.1111111111111111,9,0.026541299685267743,0.6011904761904762,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,809742,4.708115822108512,12
BLT,0.7,25,0.07777777777777777,0.1111111111111111,9,0.02659569128086045,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,432923,1.0067641287160227,12
BLT,0.7,26,0.07777777777777777,0.1111111111111111,9,0.02655729289721037,0.6071428571428571,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,414913,0.33530872501356274,12
BLT,0.7,27,0.07777777777777777,0.1111111111111111,9,0.02644356112805237,0.5892857142857143,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,290984,2.8075101835446867,12
BLT,0.7,28,0.07777777777777777,0.1111111111111111,9,0.02647993157215812,0.5833333333333334,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,39294,5.218397456697283,12
BLT,0.7,29,0.07777777777777777,0.1111111111111111,9,0.026543282932461554,0.5892857142857143,0.026509296919911142,6.53189568264815e-05,1.1925555362189992e-05,0.591468253968254,0.01006800772885709,30,0.025,863460,4.195535902467668,12
BLT,0.9,0,0.09999999999999999,0.1111111111111111,9,0.029460252384678275,0.40476190476190477,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,222154,3.917843631780498,12
BLT,0.9,1,0.09999999999999999,0.1111111111111111,9,0.029589039043007023,0.5595238095238095,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,615246,1.2961604416658328,12
BLT,0.9,2,0.09999999999999999,0.1111111111111111,9,0.02956799948080879,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,903035,4.380751155404947,12
BLT,0.9,3,0.09999999999999999,0.1111111111111111,9,0.02961565276154543,0.39880952380952384,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,938791,5.822148367140663,12
BLT,0.9,4,0.09999999999999999,0.1111111111111111,9,0.02944359879911011,0.5535714285714286,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,285465,0.04002716056654989,12
BLT,0.9,5,0.09999999999999999,0.1111111111111111,9,0.02943057883783584,0.42857142857142855,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,1000298,3.43053644456528,12
BLT,0.9,6,0.09999999999999999,0.1111111111111111,9,0.029741729176191736,0.39285714285714285,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,12972,2.1384447825295716,12
BLT,0.9,7,0.09999999999999999,0.1111111111111111,9,0.02948535435623722,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,527712,1.2577798641738631,12
BLT,0.9,8,0.09999999999999999,0.1111111111111111,9,0.029659473693764142,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,965399,2.398602409842852,12
BLT,0.9,9,0.09999999999999999,0.1111111111111111,9,0.029612191933023668,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,892544,2.4107052779259504,12
BLT,0.9,10,0.09999999999999999,0.1111111111111111,9,0.029573205047792088,0.39880952380952384,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,367761,4.61082410230981,12
BLT,0.9,11,0.09999999999999999,0.1111111111111111,9,0.029423075364264036,0.4107142857142857,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,334070,0.29621925468805144,12
BLT,0.9,12,0.09999999999999999,0.1111111111111111,9,0.029386736459663314,0.5059523809523809,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,171902,4.11288531091354,12
BLT,0.9,13,0.09999999999999999,0.1111111111111111,9,0.029446557344054918,0.5357142857142857,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,72810,3.499336689082077,12
BLT,0.9,14,0.09999999999999999,0.1111111111111111,9,0.02967445079821965,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,326536,5.5582258562032605,12
BLT,0.9,15,0.09999999999999999,0.1111111111111111,9,0.029446998207299683,0.6011904761904762,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,29167,6.110567217771755,12
BLT,0.9,16,0.09999999999999999,0.1111111111111111,9,0.029653097750331956,0.5595238095238095,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,446449,1.9179071022561016,12
BLT,0.9,17,0.09999999999999999,0.1111111111111111,9,0.02938729696087457,0.6071428571428571,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,158545,3.554846877646296,12
BLT,0.9,18,0.09999999999999999,0.1111111111111111,9,0.029376187491622144,0.40476190476190477,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,325546,0.8636992974482313,12
BLT,0.9,19,0.09999999999999999,0.1111111111111111,9,0.029370313872963287,0.4523809523809524,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,713541,3.2222915517651796,12
BLT,0.9,20,0.09999999999999999,0.1111111111111111,9,0.029646841783897558,0.5654761904761905,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,625541,5.054608028521051,12
BLT,0.9,21,0.09999999999999999,0.1111111111111111,9,0.029599446433910638,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,845520,4.874863219449054,12
BLT,0.9,22,0.09999999999999999,0.1111111111111111,9,0.029553013241948166,0.39880952380952384,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,893377,2.7024797822196898,12
BLT,0.9,23,0.09999999999999999,0.1111111111111111,9,0.02942354017229651,0.6071428571428571,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,388998,3.7219414140411877,12
BLT,0.9,24,0.09999999999999999,0.1111111111111111,9,0.029443624845904928,0.40476190476190477,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,809742,0.8613111433479381,12
BLT,0.9,25,0.09999999999999999,0.1111111111111111,9,0.02955685539913955,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,432923,2.2613693607326972,12
BLT,0.9,26,0.09999999999999999,0.1111111111111111,9,0.029441661299306796,0.6071428571428571,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,414913,0.4182747562710423,12
BLT,0.9,27,0.09999999999999999,0.1111111111111111,9,0.029635557938959722,0.39880952380952384,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,290984,2.0033509690337596,12
BLT,0.9,28,0.09999999999999999,0.1111111111111111,9,0.02966902034194428,0.5952380952380952,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,39294,5.5264400018950575,12
BLT,0.9,29,0.09999999999999999,0.1111111111111111,9,0.029610919239477063,0.4107142857142857,0.029530809015335772,0.00010849442443309461,1.9808281208515188e-05,0.5123015873015874,0.08929164366372723,30,0.025,863460,2.6699077742224517,12
BLT,1.0,0,0.1111111111111111,0.1111111111111111,9,0.030926612623752753,0.44047619047619047,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,222154,1.6152135085535073,12
BLT,1.0,1,0.1111111111111111,0.1111111111111111,9,0.030752263397378216,0.4880952380952381,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,615246,0.9684520336807957,12
BLT,1.0,2,0.1111111111111111,0.1111111111111111,9,0.030642278375820217,0.5238095238095238,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,903035,3.9001237386421788,12
BLT,1.0,3,0.1111111111111111,0.1111111111111111,9,0.030795213879476258,0.4523809523809524,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,938791,1.6517774218577357,12
BLT,1.0,4,0.1111111111111111,0.1111111111111111,9,0.030841276970207762,0.44047619047619047,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,285465,2.2537556970531556,12
BLT,1.0,5,0.1111111111111111,0.1111111111111111,9,0.03085378756107408,0.5059523809523809,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,1000298,5.289935884356528,12
BLT,1.0,6,0.1111111111111111,0.1111111111111111,9,0.030703908096445933,0.5535714285714286,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,12972,1.074664820675517,12
BLT,1.0,7,0.1111111111111111,0.1111111111111111,9,0.030626050259893896,0.48214285714285715,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,527712,0.060125955012439426,12
BLT,1.0,8,0.1111111111111111,0.1111111111111111,9,0.03091458125161404,0.4523809523809524,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,965399,4.757920244163637,12
BLT,1.0,9,0.1111111111111111,0.1111111111111111,9,0.030821634298584588,0.4642857142857143,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,892544,4.437201718054531,12
BLT,1.0,10,0.1111111111111111,0.1111111111111111,9,0.03057701218742356,0.47619047619047616,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,367761,0.07250540199824197,12
BLT,1.0,11,0.1111111111111111,0.1111111111111111,9,0.030569066521721405,0.4523809523809524,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,334070,0.14708106274675012,12
BLT,1.0,12,0.1111111111111111,0.1111111111111111,9,0.03084569743795323,0.44047619047619047,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,171902,1.5318652990671646,12
BLT,1.0,13,0.1111111111111111,0.1111111111111111,9,0.030628126775593668,0.5535714285714286,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,72810,3.1199687161288683,12
BLT,1.0,14,0.1111111111111111,0.1111111111111111,9,0.030696209524517848,0.5357142857142857,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,326536,4.126656764199915,12
BLT,1.0,15,0.1111111111111111,0.1111111111111111,9,0.030801501909139974,0.47023809523809523,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,29167,1.9992876240819657,12
BLT,1.0,16,0.1111111111111111,0.1111111111111111,9,0.03078776240244542,0.47023809523809523,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,446449,5.153512184461101,12
BLT,1.0,17,0.1111111111111111,0.1111111111111111,9,0.03084114093815534,0.4880952380952381,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,158545,1.8162314414486043,12
BLT,1.0,18,0.1111111111111111,0.1111111111111111,9,0.030627841008038358,0.44642857142857145,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,325546,2.9044337615146323,12
BLT,1.0,19,0.1111111111111111,0.1111111111111111,9,0.0309520116124543,0.44642857142857145,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,713541,1.5175261595407799,12
BLT,1.0,20,0.1111111111111111,0.1111111111111111,9,0.030758510730298783,0.44642857142857145,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,625541,5.706846832556992,12
BLT,1.0,21,0.1111111111111111,0.1111111111111111,9,0.030835357496941933,0.44642857142857145,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,845520,1.9484869226833166,12
BLT,1.0,22,0.1111111111111111,0.1111111111111111,9,0.03062631628412462,0.5178571428571429,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,893377,3.1914970945849648,12
BLT,1.0,23,0.1111111111111111,0.1111111111111111,9,0.030743657444414166,0.5,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,388998,5.623385409639291,12
BLT,1.0,24,0.1111111111111111,0.1111111111111111,9,0.0305210636404757,0.4642857142857143,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,809742,6.165559332003642,12
BLT,1.0,25,0.1111111111111111,0.1111111111111111,9,0.03079932407227251,0.44047619047619047,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,432923,4.720360254233937,12
BLT,1.0,26,0.1111111111111111,0.1111111111111111,9,0.030648564939209925,0.5119047619047619,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,414913,0.7194150849372334,12
BLT,1.0,27,0.1111111111111111,0.1111111111111111,9,0.030757203354731658,0.47619047619047616,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,290984,0.9673085387432208,12
BLT,1.0,28,0.1111111111111111,0.1111111111111111,9,0.03077504700518887,0.49404761904761907,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,39294,4.222508455330312,12
BLT,1.0,29,0.1111111111111111,0.1111111111111111,9,0.030716575477025054,0.5476190476190477,0.030746186582545798,0.00011149891207156283,2.035682309296001e-05,0.4809523809523809,0.036203545302498925,30,0.025,863460,3.16903155882004,12
